vio_secs,vio_nsecs,vio_position_x,vio_position_y,vio_position_z,vio_orientation_x,vio_orientation_y,vio_orientation_z,vio_orientation_w
1728939932,441892090,0.00013959260832052678,0.0001734861289151013,0.00035143177956342697,-3.2838293078425704e-05,0.00022200972969113985,-0.00013113406411957936,0.9999999701976772
1728939932,475412598,0.0001748916256474331,0.00018561328761279583,0.00035873614251613617,-3.2484729063593957e-05,0.00022288011053130455,-0.0001425219942008889,0.9999999627470963
1728939932,520107666,0.0001496946788392961,0.00016689331096131355,0.0004308582574594766,-3.7856401987335236e-05,0.00022930449372255427,-0.00015208844772256284,0.9999999478459345
1728939932,542456055,7.962759264046326e-05,0.00019995024194940925,0.000386099360184744,-4.152662528280823e-05,0.00021959003715485455,-0.00015931588606732752,0.9999999701976772
1728939932,575979004,3.0837451049592346e-05,0.00020772918651346117,0.0003313767083454877,-5.9590911806338946e-05,0.00020132191297866093,-0.00016508927252476197,0.9999999627470963
1728939932,609502686,2.0197079720674083e-05,0.0002078614488709718,0.0002884874993469566,-7.034093298780024e-05,0.0001864783740374083,-0.00016549669459641045,0.999999977648258
1728939932,654201904,4.9688278522808105e-05,0.0001796194992493838,0.00029560606344603,-7.907301423171209e-05,0.00017246790744268625,-0.00015506521329478073,0.9999999701976772
1728939932,710078613,7.094938337104395e-05,0.00015215335588436574,0.0003010217333212495,-7.752329342136665e-05,0.00016022474051191637,-0.0001468546732322775,0.9999999701976772
1728939932,732430176,-9.445109753869474e-06,0.0001988360600080341,0.00026667036581784487,-8.102506519891421e-05,0.00015270337689971,-0.00015090685562650646,0.9999999850988387
1728939932,765957520,1.88874764717184e-08,0.00015556495054624975,0.00021787232253700495,-7.68378405585081e-05,0.00013973191901042763,-0.0001493403743706784,0.9999999627470963
1728939932,799485840,1.3747680895903613e-05,0.00022100715432316065,0.00031855847919359803,-7.27884493109122e-05,0.00013680197706228433,-0.0001517161772166544,0.9999999701976772
1728939932,821837646,1.3747680895903613e-05,0.00022100715432316065,0.00031855847919359803,-7.277727343968375e-05,0.00013680383970748907,-0.00015173107837829233,0.9999999701976772
1728939932,855367432,0.00012181368947494775,0.00019829010125249624,0.00037522712955251336,-8.371472421075943e-05,0.00013907998903900376,-0.00015417859073116325,0.9999999925494194
1728939932,888897705,0.00012181368947494775,0.00019828963559120893,0.00037522712955251336,-8.364767023133496e-05,0.00013909116698260235,-0.00015418976889974856,0.999999977648258
1728939932,933605713,0.00017994671361520886,0.00013940894859842956,0.0003444171161390841,-9.750574972489105e-05,0.00013069063619808313,-0.00014941022022679778,0.9999999850988387
1728939932,978975830,0.00016970583237707615,0.00013911932182963938,0.0002286210801685229,-0.0001222416785860437,0.00011869240817485174,-0.00014641695051827175,0.999999977648258
1728939933,23449707,0.00029431929579004645,1.3207521988078952e-05,0.0001214845324284397,-0.0001492183711088588,0.00010591745771160199,-0.000137500470038521,0.9999999627470963
1728939933,56805176,0.0002505444863345474,9.118350862991065e-05,0.00014552198990713805,-0.00016730046398343045,0.00010560825781846819,-0.00014078294462995073,0.9999999701976772
1728939933,90160400,0.00021089734218548983,0.00017297794693149626,0.00030129129299893975,-0.0001787055569873917,0.00011301040986211334,-0.00014647213247335358,0.9999999701976772
1728939933,112397461,0.00010680162813514471,0.0002489037287887186,0.0002689665125217289,-0.00018673390706580608,0.00010658800919616254,-0.00015530549452619246,0.9999999701976772
1728939933,145752197,1.766762579791248e-05,0.00034279937972314656,0.00029386032838374376,-0.00019227853617902215,0.00010245666213204454,-0.00016682222982711292,0.9999999701976772
1728939933,179106689,1.0970518815156538e-05,0.000382939848350361,0.00020477977523114532,-0.00019560755173597737,9.275414464268745e-05,-0.0001727007406667208,0.9999999552965154
1728939933,223578613,1.0970518815156538e-05,0.000382939848350361,0.00020477977523114532,-0.00019560755027858739,9.275228130639653e-05,-0.00017268770086346954,0.9999999627470963
1728939933,268050293,1.0970518815156538e-05,0.000382939848350361,0.00020477977523114532,-0.00019562245435533832,9.269640333112209e-05,-0.0001726439312734272,0.9999999478459345
1728939933,312522461,1.1405498298699968e-05,0.00040947325760498643,0.00028903421480208635,-0.00019453466518326606,9.742938272444559e-05,-0.00017747097246262358,0.9999999701976772
1728939933,345874756,-4.1204031731467694e-05,0.00037942518247291446,0.0003171713324263692,-0.00018840283857296563,0.00010011345521038238,-0.00018151477655450922,0.9999999627470963
1728939933,390345947,-4.1204031731467694e-05,0.00037942518247291446,0.0003171713324263692,-0.00018839538939574633,0.00010014285082636118,-0.00018150453335812113,0.9999999552965154
1728939933,434815918,3.973062848672271e-05,0.00033029826590791345,0.00034697644878178835,-0.00019008666843434188,9.894371327590093e-05,-0.00018102303686806678,0.9999999701976772
1728939933,479285400,3.973062848672271e-05,0.00033029826590791345,0.00034697691444307566,-0.00019012392133843672,9.892881211426299e-05,-0.00018102676215847626,0.9999999701976772
1728939933,512637451,-4.6210872824303806e-05,0.0003351761552039534,0.00030082755256444216,-0.00019079447361214388,9.91150766347372e-05,-0.0001845806892091242,0.9999999701976772
1728939933,545989258,-2.7828375095850788e-05,0.00037612731102854013,0.00031685089925304055,-0.00019779802400310488,9.708852082207548e-05,-0.00020180643657330492,0.9999999478459345
1728939933,601575439,-1.6226891602855176e-05,0.0003809920744970441,0.0002988866181112826,-0.00020392565968300393,9.687990383266983e-05,-0.00022148714459630027,0.9999999552965154
1728939933,623809814,1.1752797945518978e-05,0.00036278465995565057,0.00022635288769379258,-0.00021359511992902316,9.340420922066045e-05,-0.00022682548921260215,0.9999999403953534
1728939933,668277588,9.156435407930985e-05,0.0003856350085698068,0.00022759758576285094,-0.00022695215078122485,9.801239432477636e-05,-0.00023987145840259787,0.9999999329447724
1728939933,701628174,0.000169139719218947,0.0003230081347282976,0.00022820250887889415,-0.00023450703826588662,9.93609487629504e-05,-0.00023915620083547878,0.9999999403953534
1728939933,723862061,0.0002749499399214983,0.00023909020819701254,0.0002191519452026114,-0.0002408283924121827,9.921193788131677e-05,-0.0002326294935767763,0.9999999329447724
1728939933,757212402,0.0002749499399214983,0.00023909020819701254,0.00021915147954132408,-0.0002408449233889906,9.921286920395383e-05,-0.0002326294935767763,0.9999999329447724
1728939933,801678711,0.0002749499399214983,0.00023909020819701254,0.00021915101388003677,-0.00024092804572940283,9.924174094511157e-05,-0.00023261459414769732,0.9999999254941913
1728939933,846144531,0.0003446668852120638,0.0002238728484371677,0.00031476476578973234,-0.000236377135868328,9.841472570398867e-05,-0.00023194031482534782,0.9999999329447724
1728939933,890609863,0.0003170122508890927,0.0002792744489852339,0.0002414980554021895,-0.00023561717484099756,8.542370560310532e-05,-0.00023621403623157996,0.9999999403953534
1728939933,923958984,0.0003170122508890927,0.0002792744489852339,0.0002414980554021895,-0.0002356344043096549,8.543953808781747e-05,-0.00023619832016219658,0.9999999403953534
1728939933,957307617,0.0003170122508890927,0.0002792744489852339,0.0002414980554021895,-0.00023560972425995655,8.549728009088532e-05,-0.0002362094960337581,0.9999999403953534
1728939933,990639160,0.0003170122508890927,0.0002792744489852339,0.0002414980554021895,-0.00023560739419796914,8.549262284076493e-05,-0.00023623184601681652,0.9999999478459345
1728939934,12875244,0.0003170122508890927,0.0002792744489852339,0.0002414980554021895,-0.0002355873707615706,8.548796622764899e-05,-0.00023621694485484552,0.9999999478459345
1728939934,46228760,0.0003170122508890927,0.0002792744489852339,0.0002414980554021895,-0.00023558411288762806,8.548424157406355e-05,-0.00023622067190531962,0.9999999403953534
1728939934,79582031,0.0003170122508890927,0.0002792744489852339,0.0002414980554021895,-0.00023558644119420338,8.548796686458406e-05,-0.00023623557306740164,0.9999999403953534
1728939934,112934814,0.0003170122508890927,0.0002792744489852339,0.0002414980554021895,-0.00023559668398780248,8.548051564666349e-05,-0.00023625047246928028,0.9999999478459345
1728939934,146287598,0.0003170122508890927,0.0002792744489852339,0.0002414980554021895,-0.00023559342435862133,8.548424093715624e-05,-0.00023625047246928028,0.9999999478459345
1728939934,179640137,0.0003170122508890927,0.0002792744489852339,0.0002414980554021895,-0.00023558131891973768,8.549355480036482e-05,-0.00023624674893896316,0.9999999403953534
1728939934,212992188,0.0003170122508890927,0.0002792744489852339,0.0002414980554021895,-0.00023558946623747278,8.549076019551855e-05,-0.00023625792305026578,0.9999999478459345
1728939934,246344238,0.00027807088918052614,0.0002667147491592914,0.0003326871374156326,-0.00023404859818880314,9.520538860599639e-05,-0.00023918228143321652,0.9999999254941913
